TICKER_SYMBOL,REVENUE,COGS,PREPAYMENT,OTH_PAYABLE,C_INF_FR_FINAN_A,SURPLUS_RESER,C_FR_OTH_INVEST_A,T_NCA,OTH_NCA,MINORITY_GAIN,END_DATE_REP,RETAINED_EARNINGS,SELL_EXP,PUBLISH_DATE,T_LIAB,FOREX_EFFECTS,N_CE_BEG_BAL,C_PAID_FOR_DEBTS,C_INF_FR_INVEST_A,CIP,ADMIN_EXP
2699629,6512430900,5911518087,180123850.8,360531109,5735053450,81890189.36,14044636.98,306235740.9,66889026.69,40568.84,7,676610611.2,295818834.7,7,5131286447,901063.01,435171115.3,5316456807,16074862.13,25400248.5,136321305.5
3128480,745179638.2,567070164.2,12770864.76,7584942.866,56036025.17,46892223.07,131151002.6,173957072.7,7395450.888,-1509313.93,7,293363348.8,32094843.78,7,499854583.7,220613.766,216052796.9,46584748.15,1492.59,2108170,104581720.9
2818936,960995679.8,663285223.1,18365547.56,49520694.16,576600000,115232256.4,107590672.3,928949374.6,390000000,-440118.04,7,651095196.3,45086869.79,7,714927410.1,1297.85,1471677287,610000000,436408688,67809588.86,65085904.17
3536156,1016378797,513398028.8,7937003.21,6031990.994,209715955.7,67284908.25,410000000,366392575.4,7161981.87,19839910.93,7,352603456.6,98304546.55,7,796342662.4,277561.468,757278937,75000000,416739498.4,34709658.75,197458381.7
2897105,718364511.3,639774596.3,37968979.81,7589821.804,155000000,36394318.44,46848571.05,296368623.2,6671312.6,792395.898,7,302968535.5,19954612.16,7,164169277.3,47846.178,34396650.49,171000000,22998000,67838083.12,38130839.6
2705538,5570243243,3568284067,96043961.89,321130520.6,672973868.1,60412240.22,23669672.43,2965083902,42507909.82,-8200744.59,7,1044047744,894334093,7,3359699157,25963.06,320506151.4,390013191.8,351678393.7,60871250.6,424292640.1
2939275,3009252727,1702706821,53100968.76,61370900.86,933041215.1,45862816.65,135479458.8,845506657,1534144.56,20044052.66,7,621788481.8,733394987.5,7,988223803,1844285.77,261433972.6,338308587.7,3215112.33,120381641.9,162112314.3
156252,1619488068,538441900.9,7399758.74,238051066.9,165436047.4,260184723.2,4030000,3594071458,43267391.21,477903.12,7,3179997537,2396703.41,7,1009670573,1265846.07,620441029.7,17000000,2945868759,41882199.86,62045887.47
3725916,1074105621,740735036,2622981.63,5857017.554,96560242.8,31602097.31,492544162.3,256533816,318773.29,26652179.78,7,276586545.5,129357567,7,808222501.9,192587.12,359038262,40600000,492844602.3,80348514.11,98020813.67
3498464,1571660708,1218655038,26756594.77,5857017.554,384975886.6,44591777.57,222624661.7,233571347.4,10299223.05,18211360.06,7,258347412.5,97200417.89,7,585224025.6,-19414.22,169087247.1,133646553.3,356656867.4,20706567.32,100359756.1
2505911,311880365.6,161241592.8,1987485.8,8235708.64,19083121.11,23139134.56,38416795.89,103761186.3,2215284.534,-345924.27,7,196289234.1,13860016.04,7,102003317.9,243073.048,130940441.1,1672801.11,125186419.7,28527928.71,49856305.33
1446834,14124311735,13866129950,73897089.79,180221361.5,6844728030,74931907.54,20390426.05,441593261.3,6068884.66,5324180.04,7,894301654.1,12896409.53,7,10566160516,2689417.33,619117022.9,6766788435,19973488541,11648377.69,68488581.93
1424700,488072587.3,256679220.2,7568855.33,8316546.906,6192290,32673004.49,209058434.1,29719545.33,0,-12828.63,7,196730798,51566224.89,7,183885253.8,244620.474,440570346.1,16782560.22,325363374.6,10259630.87,100980165.3
731199,904511476.3,160466053.8,3750271.94,30273602.92,117618125.6,40855802.03,85945394.31,290732504.1,16500000,9198483.206,7,833518334.8,170983923.6,7,599363482.2,742284.7,1051956422,30240183.32,51157072.16,74352595.62,280496605.4
4846005,3717024986,3066359767,96085835.66,162721314.2,457290000,126302331.7,513770707.1,642505697.6,224473999.8,15626676.35,7,1041581308,110562516.1,7,2020490577,5096885.81,1197474740,435000000,1592328946,105278933.8,230414979
236761,26614629372,20271929899,198173364.8,897967896.9,11830243610,419720852.4,308865099.7,12432370889,489226664.1,268769256,7,4872784294,377227141.4,7,9026932916,38722447.04,6219477910,11632365617,790606397.7,695904886.3,2419687604
1162857,1194648908,819962007.2,6781722.98,29061568.98,493465577.9,47767136.75,3820851000,671791546.9,31776624.26,12246577.79,7,259755576.2,29568041.1,7,701291272.9,1072412.15,142527558.6,173317113.7,3840415177,54198662,166856196.4
4118318,1686950305,1233676990,1602907.48,2550648.252,160025447.7,35395514.95,1391700000,71569157.59,15325809.93,-1172977.292,7,250818741,42187122.56,7,259811270.9,716455.986,212943469.9,174000000,1392252872,62352018.21,205848031.7
4904790,807386424.9,423290933.1,11299183.09,3744090.284,56162593.33,48077828.7,853851.04,93816946,22115546.59,-6178969.226,7,426026523.3,55574145.45,7,627945169.9,204222.68,328062082.1,65779184.46,650552751,421104.75,94170881
1412052,2392881270,2115759473,435646053.3,54167505.23,495344628.3,19541732.48,28544364.86,65129776.43,11746844.86,3058224.132,7,268198295.5,93529033.75,7,368692211.5,3406880.784,175184971.7,40000000,1191696.81,25662368.14,82077625.51
1770166,364644584.7,185875449.6,1768413.2,803159.76,79500000,30690000,11895271.96,46376112.25,1693099.82,3892966.28,7,175040306.8,22448844.05,7,216759620.6,231049.288,91583821.09,70000000,16549857.5,12128742.55,50131752.65
1624161,676958770.9,347001223.5,10776688.08,7778639.952,15592384.85,19688877.47,462712157.5,217100940.7,24028835.52,472528.12,7,317299599,71781130.27,7,449232267.3,923080.458,162313856.5,15000000,462721157.5,89257963.74,87236133.72
2806733,408981939.9,166825585.8,5379719.46,7779818.858,2000000,53258290.61,318218814.2,112567972.7,14423079.92,-830081.25,7,312747860.1,34393115.43,7,135740870.3,398227.17,110924561.9,4349979.322,348582578.8,12654548.3,115642212.4
417571,202843904.5,40958461.76,159345.16,7779818.858,313200182.3,26719379.46,219254716.4,323979183.5,7153325,4232865.758,7,183524949.8,7103771.88,7,44364834,491549.292,89441050.78,46396965.07,473676074.9,67936747.91,29010231.96
1908458,958867000,630433800,96459830.87,4215411.59,16043800,11101355.19,213944450.2,34398850.97,0,-518800,7,216415018.7,164214600,7,91240080.58,1152400,241608800,71000000,220783600,22320950.71,74706600
1684109,1644471945,1057044940,245618567.4,76751866.93,511573058.4,62404448.52,84247539.44,352160031.8,15835748.35,3738784.88,7,258508458.8,35866892.19,7,2155817909,1419446.66,1325168140,388463667.3,874006833.8,92989359.61,242334134
4897511,600168913.9,286727052.3,879889.17,3486800,186558680.2,30982116.88,100000000,54873392.37,8791625.524,4759751.74,7,183343346.8,93671391.89,7,360967628.5,-88681.696,576763261.5,2400000,100003340,20791241.72,118554943.9
3452652,1508400090,931276587.9,11451303.72,92113171.25,3815203967,17921052.17,4642575400,6827996751,14053633.8,27443002.52,7,237507188.4,24530153.6,7,4392095331,121854.17,263683777.5,1209094527,4743483570,787838573,126217887.9
3189773,1777248242,622059363.6,39228664.02,264961531.2,1092221858,240601620,178612177.6,3288407570,393359763.5,4698579.97,7,1063910047,600446792.6,7,1536077160,3549399.54,507464867.9,1001000000,494214224.8,117876185.4,899038753.7
3907873,1979337719,1178992380,183587391.4,224402678.4,1629195941,16241850.2,12163882.35,4963362518,86277306.36,17951881.14,7,-497698149.2,253798663.7,7,4074564017,-71722.39,334780008.6,701006298.9,140576142.8,533978261,334543346.3
2122802,3183255713,1610465292,35807681.77,106705088,240887570,138233476.2,1890276631,2192644447,104932975.7,7575775.06,7,1295758239,604729179.2,7,1225849689,2022207.04,740371631.8,547910945.4,1950393752,116978198.5,523260607.2
3390937,6007497816,4496767560,50530837.1,167923581.1,2330989991,554215147.8,0,4293664063,1136239013,2756303.66,7,3524494659,402559456.3,7,1699201130,3490397.25,787082092.3,1739371276,13518927764,364001600.7,990015434.1
4456365,2079504435,1596541427,182215725.8,142651853.7,2238208152,137848864.6,6562861.86,2118060571,63074268.25,-3912350.81,7,901573317.8,45839747.88,7,2981119832,1438.45,604309223.9,1690950000,185553642.5,39893577.98,235645751.2
38184,1046948302,916071674.9,8261968.58,5711295.236,681130750,9287164.52,59203943.05,221481914.1,72613206.39,-40640.02,7,76688594.81,34053718.97,7,1132916438,39930.26,115176915.9,700800000,65998688.45,12761789.95,109510868.4
1213312,2475616071,1023878118,95734584.86,148493804.6,2465853800,60305574.27,32372352.43,2079063049,11990965,-18613710.93,7,1149573306,931079866.4,7,1379924844,7034382.3,352106250.9,2206000000,32613237.08,51910901.46,182247841.8
1191544,1735021983,784370057.4,9704287.59,100604288.7,2013221.36,53043056.55,696017762.8,1269439870,12803493.86,-5052123.94,7,792188931,245916268.4,7,937827746.5,439601.5,752364221.5,1901009.85,1494727473,14309000,473103708.8
2430107,5721465227,4348763925,1173406540,135935505.7,1609844181,32669182.72,33803124.96,8009267437,2572800.75,-508264.11,7,1869404629,27141438.32,7,3603259139,4541002.32,1706034969,1106608106,5269443.32,28501774.72,529777742.9
2604207,2594420044,1356075142,81872950.95,207964418.1,1761447929,49321246.84,35262960.45,4571239028,17297943.5,1889270.9,7,1554983308,441320833.3,7,2792475685,-1639706.66,269753008.3,2131560625,154260133.1,25555911.76,330384170.3
1620607,1276629503,848956259.4,183672913.7,345167733.1,1466365390,42723544.56,3020931.74,2016720938,481845539.5,2229044.71,7,40290202.7,63636562.64,7,2817879401,944408.08,275976767.4,1067330714,5847356.5,14593872.61,203297366
897643,4470792753,3743591172,452635612.8,223301562.7,2243710000,80247107.16,19540033.86,1797544670,41871149.75,36005176.24,7,919468905.4,130448862.5,7,2443980319,-375381.97,241324422.4,1393445400,4604198.1,98066723.08,369932544.1
1227673,1244350147,924710981.1,167986749.7,118059876,479588125,61461678.97,72929524.93,1797130523,33993734.04,-3092492.17,7,72789800.49,104549371.3,7,907053260.5,-571517.26,360063440,207500000,4165345.31,101632994,258005767.8
4678393,288308607.7,137655543.3,24774565.42,12145622.14,60970000,18214273.46,9121528.622,604314071.9,27460063.31,891718.64,7,-535540364.6,57560964.2,7,495683610.1,51010.48,68669511.3,44000000,77884487.14,19110874.18,76274919.87
4946014,468826313.5,248503115.6,132633692.8,30086901.81,336167906,55838543.29,23151487.69,768395638.7,38689353.86,-2145091.84,7,178939268.2,101373805.6,7,596304082.7,-38286.19,229974588.4,178000000,210347353,110697164.7,82152787.63
3721976,28105717717,25599725356,284415815.2,591044375.2,2342912955,350471093,302151416.2,9207916369,83500000,12860403.28,7,2429672595,804348242.2,7,10224366037,25307606.25,1479348894,2328537513,500168979.3,616536613.9,889912797.6
511058,1233452879,508579806.8,97980723.34,68493753.49,492942485.9,30962021.65,451326997.4,1846238513,23818706.42,-27030168.52,7,-249305975,429205657.6,7,1033651291,491.44,718871520.6,182200000,1053851980,176067406.4,235580260.9
974393,8673655780,8114400934,170311691.2,221865645.3,566812655,10213657.36,723502283.3,366604817.8,228806.24,1353401.86,7,-874028177.7,200061080,7,1612852483,88124.73,215108359.8,517673184.5,1139554.38,38401563.11,224795534.3
2944368,2250371946,1708985566,14637780.31,149013015.7,109452879.8,35442366.75,51059424.01,877163969.4,13185057.07,1508391.69,7,-632114654,319263127.5,7,1752290867,-11780.12,53093004.76,193186353.2,100786827.5,74305976.6,228023483.8
4358655,477681228.6,292430224.6,3025883.88,26657918.46,137029655.2,60044297.25,97563026.23,682673919.2,38814048.82,-2270326.15,7,418318361,70372659.61,7,305780193.9,2568795.45,73450463.18,88433103.74,674400727.2,3150291.3,82649176.84
4678065,1257538950,843672716.6,26980463.9,126533923.3,163824000,96608622.03,3924361.49,893961377.8,20792420.43,-834444.05,7,872739278.6,92587250.76,7,744275497.6,727287.866,795603559.1,207000000,25240974.91,23534430.61,192214185.5
2085185,546414932.6,326701715.6,170510787.2,52047273.17,755136808.2,28677488.94,10045740.38,1476412655,45000000,-2127650.44,7,524530100.3,71385365.39,7,540829220.9,1110238.99,585948121.5,667357148.1,120357543,96254641.46,124485955.5
4330281,1181006554,809406940,191369361.1,49990428.65,425950000,28766052.06,405967012.9,845337092.8,39445859.83,2483704.92,7,228084840.9,192201122.3,7,720432877.3,-99474.97,377399461.9,409900000,543806742.8,148103157,130870811
2332077,948718436.9,459682264.3,9911663.75,49976583.94,298540400,26927422.86,231545522.4,587674495.8,70421343.35,46058446.22,7,241740231.1,81376931.36,7,849402999.5,233118.468,325781246.1,297958346,171535334.9,11078451.24,309080883.4
1864075,2693234817,1973167024,48156777.23,158777261.6,718332469.6,124743378.3,222032306.9,3266132488,8432083.9,-20504818.46,7,188282962.5,281922382.4,7,3294708228,1822127.65,1172601772,128302803.6,125503042.6,48170240.57,653731076.5
788942,1572332758,543213389.9,10322200.54,83878924.34,19923000,182459376.2,2315800937,1489380676,128439.77,50609781.19,7,1634376028,183563092.4,7,784676667.1,8704.91,1623186639,188958917,2500626949,302477.88,493292341.8
3115788,110927502,50736312.16,2986538.11,25038762.49,318435231.4,24446911.14,3000000,622974741.5,43782054.98,960993.54,7,-131635853.6,3420630.93,7,418501873.3,189224.978,62799742.3,33000000,1821402450,58846604.19,42041309.58
3142648,1239714281,735507917.6,72636571.52,53471522.7,99744000,68785415.91,4649816.51,2863029448,43404445.03,3976648.49,7,-430937637.8,81783501.5,7,680623346.6,242487.77,568822122.8,4220000,199308376.7,72334715.98,287049575.5
3972685,1327826062,820815175.2,16317315.27,251534084.1,251490273.2,54163546.91,478721376.8,2967529528,78414770.59,-2995745.93,7,498195781.8,57594495.91,7,1464373816,378705.91,189332037.2,122600000,481476389.5,42363134.35,244883873.7
4147734,894333745.3,547817099,23012576.09,49331876.01,81280211.79,83860260.33,24342223.71,888992773.9,11537653.65,2129386,7,282364644.4,120487842.3,7,335374154.4,16270.09,443256356.1,40910065.99,1527081.24,932546.49,147892801.7
2314169,2150466273,1050684408,41056007.79,189953913.6,558910000,164603717.4,1420725.29,3362699155,109312683.3,153340.45,7,2168633764,131070175.4,7,1024108672,5296831.18,1160580768,488500000,1055549341,7442893.15,402675209.2
2042348,525263967.2,383404948.9,43360071.03,8798287.45,134200000,11354265.44,41200000,284718297.9,20809331.34,5554287.09,7,-91440253.68,17798040.4,7,455902513.4,3782.39,61228774.54,170877032.5,67621414.72,37081173.17,69987198.8
2097459,2124500987,1638791900,12606534.25,60446561.58,5448749967,150153223.4,20455164.66,3680453537,24657000,-5073560.01,7,-97486373.67,139834642.8,7,4701919026,55006.8,1041109161,4403906708,80216360.2,7871649.97,710335268.8
3121416,2723440577,1890216066,15496829.22,53462192.89,778796181.1,181604375.1,192417010,1145688610,7164483.08,352510.72,7,1455562204,185707624.4,7,1129845531,6910361.83,863387029.3,352855061.1,88282341.99,141955041.9,467862184.7
4300764,3296995454,3241297137,437657481.2,689538170.5,4095808215,97567143.54,3800000,1835302421,10708140.04,-193582848,7,-587251556.6,74798240.74,7,5176643247,4037192.35,883990803.8,3922543515,97688631.97,323759644.5,305644687.4
3410938,2067410376,914978071.5,71916407.64,90145371.59,84141045,111216598,10079073.03,1589242165,50231805.84,-966376.02,7,1192954662,269441385.4,7,1215695621,356300.77,277134433.8,1487470.96,984611148.7,2473291.71,581958479.9
1525496,3867356288,1975313400,109953580.7,148835206.1,697604819.1,16849487.24,149981484,2163307586,52844715,-726120.02,7,340446009.3,1392837427,7,1427646139,25557851.46,380978820.8,323473720,385421749.7,92070880.16,212365205.5
4969341,3743903562,2402965849,19509364.65,203958248,3110402906,119691235.9,14439244,3816487601,10441019.27,33857958.78,7,1193795491,152695699.4,7,9006871306,172761.3,1155506664,2087375592,90773902.21,522043801.8,384141838.2
2790453,806336621.5,400411063,1556300.92,229473751.9,569273000,103281055.8,374909584.8,3057191399,195854684.2,815895.85,7,524676129.8,6708339,7,1527376331,-1266886.504,559545602.3,654643172.9,7468.54,480416215.3,173864078
2736655,1.23E+11,1.22E+11,4985673814,660497081.7,2185556622,35987953.41,30090065,402189046.3,278346638.3,147132167.1,7,200287128.7,241599696.9,7,7966597494,635699.29,397164573.2,1394848650,72941050.11,1097642319,241097632.7
4062327,967305988.9,369965791,14821134.52,95276177.75,51699996.46,94826237.53,548676401,1448288513,109491847.6,4362435.17,7,823514399.2,164959942.6,7,768965042.7,36867.29,240862688.1,47720697.5,1235814303,224013608.6,242104792
3959560,1542179385,1166791616,172082204.7,68665687.46,1171332013,75419362.69,28144364.86,591560265.3,39235336.93,21590180.55,7,317825892.2,113673544.6,7,1274439003,6697776.5,539413876,746245527.6,382600268.3,70374501.3,92491832.47
548171,109014398,36585007.75,11536561,7779818.858,5000000,23509148.87,480999694.2,197615496.6,6456558.922,-172730.48,7,153518350.8,20670051.51,7,29316434.43,527956.018,241150175.6,44535053.36,554672393.9,34267937.16,39349214.83
3363628,5529037559,5254683327,370236160.1,420276391.2,510747866.7,16606359.34,37412798.16,445322883,1970330.12,8394832.94,7,-841739561.5,73157456.06,7,1388862191,57365.36,221936218.5,255000000,1149240.6,63789507.42,139972775.5
4179508,422274687.6,295671941.4,10723144.24,10382357.2,14900000,57546242.89,39412859.86,499116861.7,27129102.82,318222.94,7,376386931.4,25739812.12,7,143966239.9,44726.1,936665064,18120183.32,451685,93015228.43,82421535.43
2183203,964023443.8,423262979.4,22854663.45,49520694.16,327657143,58882028.23,205504384.1,836517932.9,24384000,277650.06,7,563237327.1,234359113.4,7,554474841.7,322148.64,357129306.4,317278400,530071075.5,38330750.37,168499864.5
356795,1179354900,884752399.1,88870098.48,90145371.59,609438947.7,25396456.01,38910321.5,857196230,41989002.54,-6031284.33,7,253440586.9,93533701.19,7,1832874985,465701.928,240053101.2,441707454,20321346,61909876.72,145311144.8
249234,485834940,257812179.8,8679308.72,27260709.46,24950194.69,37300095.44,89108368.91,609536527.2,376520,-413174.88,7,-534854.97,57171333.27,7,167747703.2,37892.29,277375775.8,20000000,89146516.21,138858549.4,137430652.9
2393686,1908007949,926855979.7,28132961.96,132416043.3,485238924.2,157812932.6,292428618.7,2512949426,1702000,-2848971.81,7,1338202474,241740797.4,7,1210808409,-1095150.19,506635516.5,181135000,6287838.14,58998555.73,345787865.2
389141,164272181.3,117985291.1,5640451.6,9967473.068,51400000,26139152.78,62284274.02,124812087.9,26364908.65,-3218196.45,7,-145043672.6,28190556.52,7,179342611.4,59877.43,53360903.88,75678114.59,1023712.43,18597895.39,70444824.56
419937,3013565856,2352691864,76393963.73,393914762,2069121955,107919232.2,104429352.5,1140231889,21434577.11,691838.51,7,-3861763907,355370987.8,7,2238126806,1572559.61,310783968.2,2260738181,261952898.6,13216474.79,385937191.1
3154643,3510147949,2081652152,16386948.63,128535834.8,1067236249,66937932.47,391500000,2828394449,38372479.91,1557571.83,7,2199315335,254566344.4,7,1314895908,755793.084,1261271687,75652818.2,391731567.5,51056916.59,630612146
3223702,270814359.4,147476388.5,6620718.77,9967473.068,53388598.7,41254566.08,5446559.146,412215985.1,29656633.91,-3850143.61,7,70487482.88,40043389.15,7,254928747.7,391088.806,25177377.15,24000000,22263229.01,89218775.52,53215892.92
4388517,327630091.5,252601065.9,12291312.08,8235708.64,2600000,16176997.11,10877660.51,39803258.6,4542843.718,4006250.92,7,34057783.85,12585707.07,7,330585484.1,224777.382,196559168.8,30649420,10967469.51,8631816.162,55107245.89
1098579,861317447.7,332725468.5,5275724.8,42225243.32,559628989.4,12240589.6,29846719.31,1477806598,386052220,95540727.83,7,316683286.7,21863352.89,7,511290382.2,-228172.618,34550490.02,119995000,1137096849,1377876.11,57582834.13
2849337,1472351757,1004169669,99792880.29,158214487.2,252319256.5,13830958.17,47966920.27,2001167283,117433810.9,-349002.36,7,-952932313.1,93223519.85,7,1171575691,-5784.1,398621329,450584800,1119103.45,79724981.77,256739458.5
4471792,435706090.8,250606653.8,20937762.31,28684056.59,137525000,70082161.87,21674802.22,1351104160,31365297,-5902736.49,7,572961222.2,19204737.6,7,440486121.4,412921.566,268648119.3,52400000,168695,193739830.2,112667590.7
394067,723766459.3,452352089.5,11416842.29,27899247.6,261602435.6,31862016.33,56601013.04,665174895.4,25000000,1228796.14,7,287637529.3,72051338.26,7,501722804,9920.77,192172824.1,66578018.71,238416668.1,3723101.47,137102329.1
162606,3540630642,3008804337,90998404.76,264265109.4,951211988,35207562.99,16590324.73,1106153520,2039587.15,-7121529.72,7,-624181905.3,92712601.65,7,1049573542,-368192.15,315643514.4,785500000,310526405,18082339.37,296008318.6
2427457,472426368.2,32006929.14,25536.32,67922962.6,625032776,86039354.64,3624547.73,343485865.2,32519342.78,8414914.85,7,696985293,255422823.3,7,1125431649,653114.418,213892600.8,530771846.6,3539364641,70712086.93,101396175.9
1040701,1919439846,1014624183,1290699573,385478124.2,2271611309,44032250.37,40000001,3601058966,349586607.6,26342091.33,7,295249512.5,74092921.56,7,4635659171,8.74,1031747915,2234868865,50538241.47,1303940905,358501291.8
2816927,467666388.1,208886575.9,40745957.68,30086901.81,547176262.5,17963300.94,93830639.77,564712560.5,23963.2,-121765.87,7,-513468656,119518342.9,7,911810558.4,-58574.26,138264500.3,504437451.4,59623061.66,170622307.7,132240478.6
3176303,451533912,399558266.6,24945492.15,29169612.94,606992680.2,36852135.07,152919395.6,1368825602,1600000,-15320653.4,7,-207871951.9,50848246.92,7,969874804.2,-268756.9,272279753.4,652161529.7,186452795.6,158991315.2,81444966.93
1501693,345453170.8,198089527.8,34555609.2,30425826.61,244694945.1,36526406.62,28330826.82,962239580.6,241562857.9,4363023.872,7,275565752.4,34128687.78,7,384296821.4,120860.52,158937988.9,86653489.48,14217.3,94702311.41,86892384.74
2574856,996255799.8,386658819.5,60404866.96,22764212.17,117885400,49104343.92,228432512.5,520272705.7,9208388.65,83023.33,7,12416956.48,253649320.7,7,662456814.8,1072028.23,291055391.8,190000000,347032916.8,25025869.17,322533485.3
1568226,69538562.59,52186446.18,3795729.9,9967473.068,72740823.45,24261522.87,7467040,157320152.5,26180375.11,-2918855.6,7,-587670354,19521307.84,7,432802690.2,72863.97,2534747.93,7244005.94,8040958.16,9539569.144,41683816.6
431111,1616948597,709761104.6,104038034.7,234036029,44087.14,150323143.8,530025.36,4086554612,3475064.34,-3563209.3,7,-757467221.3,37596885.26,7,440294735.3,12114465.11,1225492172,23778900,217088874.4,55616140.48,497800361
4799920,3329393828,2196439755,92149221.64,170851245.6,578900195.7,50173507.71,100000000,3632802219,3581000,4479414.14,7,1096830805,262161773.5,7,2605797703,1203188.12,2310857544,1012339600,438392584.2,5698573.11,576871511.8
3653489,260624430.8,207978106.6,18234352.39,8235708.64,475778886.1,12365624.94,292414468.5,106629043.9,6732243.7,-117666.192,7,1449513.02,1890899.76,7,226071050.5,258846.18,64754284.23,16356260.31,292416420.5,18138903.42,42614394.58
2060104,239673516.4,91404794.03,1426488.39,7779818.858,197786422.2,34827796.69,205529196.5,374539972.5,10630517.72,21691616.1,7,85676786.41,31188781.59,7,35416601.58,50252.72,304446528.1,43411162.73,390000000,43427145.08,93677415.26
1822042,2121173721,1554940283,6092603.34,294880371.9,1563230350,79632498.72,7650129.17,2156403748,22235530.85,-7425249.75,7,-771624550.7,80968982.29,7,1809069865,1077821.67,1246576669,1554200000,1704175304,55045.87,403818651
286880,3513747937,3131870400,115414551.3,359003747.7,516803514.7,18841943.45,101344725,874752914.2,273033,-1719594.58,7,-2864042667,210139616.1,7,2339192757,501399.2,114063729.9,205854034.9,215182088.9,71917968.82,266424208.6
620668,451873252.2,283569791.9,11747599.6,27818409.34,138659950,25714342.18,23882315.56,612715530.3,23622198.04,-407948.55,7,64988109.49,42004617.72,7,393586678.4,11549.04,38106095.99,77800000,26112997.26,38601941.86,78721468.51
2938961,1311125162,633165909.7,1958769.05,33022272.35,1048294669,29245759.82,119785097.1,619084188,109668731,1574877.13,7,436854590.2,86117786.7,7,696460131.6,1588213.74,545829916.4,929212500,2174.46,58690613.85,397795663.8
4619071,1972125086,1027926414,11545036.39,119146843.1,10223571.07,119993698.8,4883358.09,2013953232,7141568.55,2435080.32,7,1381750252,294252376.6,7,1217358180,446624.71,319471556.9,283636.36,3976384574,61902236.34,276207633.6
3429869,591305408.2,450896186.4,4511761.34,25515624.1,308529523.4,44567376.74,15947720.4,339921586.8,86206.9,29148199.83,7,-784876964.1,17424859.07,7,887575810.3,-4482.362,57573033.06,157500000,2178898.94,71211560.04,119361662
2572845,721982374.3,256992063.9,74401256.49,67922962.6,100514512.8,61193531.71,180771.72,833305534.6,92023602.6,-2147242.11,7,425072690.2,142533023.1,7,549130483.4,12034.23,590819180.6,52423400.59,1912136819,122330229.5,193563849.5
2276115,717695781.1,556811658.4,9105811.14,25407644.21,269602000,23961433.2,9250514.262,524652482.1,430567.96,-11538128.76,7,-1026361681,26830089.12,7,640493797.5,-1422.664,376281035.8,291182000,150177906.3,479357.77,180405017.1
3239870,1123172357,544280301.8,1500649.38,30509538.04,262618800,110553182.2,369124239.2,331469022.4,14569991.64,260752.15,7,967504923.5,41515197.25,7,673759121.7,608060.86,351131572.8,210765900,553453826.3,44329405.31,187889002.9
4800652,1971371759,1512567120,71821314.12,37762083.4,585159572.5,46319920.24,157936029.7,1285973181,11402632.1,-16778525.78,7,199116116.6,34959526.7,7,1428600867,790943.35,472377098.4,427355684.8,312516595.3,152035279.5,208855954.3
1040931,353502239,252947273.6,326958626.8,488355660.8,2321149160,137451276.6,329482960.9,1819511293,74748350.34,2188888.12,7,-1853305983,132606896.3,7,3255502297,-379374.24,913194860.6,2848194210,1625345208,148874910,421390084.4
4486295,1671091025,472761863.1,20549439.84,74355726.36,861223956.5,151258568.3,2888000000,1108481014,8784686.754,-222158.95,7,1094494804,596022667,7,699970283.1,3327414.01,949527544.7,378853575,2937387351,69881261.01,431054631.5
963190,655579978.1,176858867,5619521.42,66272089.17,330000000,91240872.26,215526105,1693347321,112874208.1,-34246957.62,7,436611754.5,24790133.21,7,305774259.3,0.02,372002940.4,415717965.3,883105369.5,4710850.17,359816308
4478905,1466718147,242500723.8,7899481.58,61132650.58,1864494690,55596915.98,1504300000,1053469667,30052264.67,530315.71,7,463561518.5,747310312.3,7,858877875.5,315659.5,779183831.8,2139842229,1515888578,69732285.06,346246056
996441,499969903.8,119511934.6,10719636.69,28123041.37,112085929.9,29707740.91,28026434.45,1294369841,1335557.52,3526516.858,7,222788019.3,75271800.43,7,500920998,526946.544,366771293.1,72000000,1950,117320335.3,168200640.4
2344580,646796515.3,405757803.3,89837.58,8127728.758,21265000,27420483.73,30869551.86,108409116.7,8117372.428,838526.71,7,139789952.2,28867199.46,7,165168700.1,-149403.804,281728448.6,50000000,146067427.5,11186677.42,155574500.2
1098405,7097172610,5568455830,311811958.9,175634684.8,1960152354,93391154.36,14184805.87,8629130982,70948062.72,-28339284.04,7,2232515495,66065987.5,7,3887706909,4635344.16,730991207.5,1680667494,1344476729,844514622.2,409212456.2
2577640,841115469.5,517489751.8,59106863.9,49976583.94,97769388.04,89250213.42,375000,1180315439,28415818.37,3292257.04,7,604204669.5,23777839.05,7,1006656655,3733176.07,996049903.2,85000000,28590895.33,159927045.8,122387800.4
1095294,939620454.5,579072859.6,15789683.47,22220357.01,367406819.6,114928013.5,706343664.9,241235746.3,68400,2533682.21,7,947472251.3,110788752,7,157519802.3,1437426.67,651901404.1,128162635.1,2019737950,543842.86,210132802.4
84271,1480598636,1291751445,240698106.6,16326955.67,1657900000,47334800.85,109898234.2,381367814.7,19363201.49,12485339.78,7,10783074.21,9021136.77,7,1063183653,3319922.83,204412429.3,420000000,112020304.2,44228764.44,61229003.84
3276265,565299337,487952006.4,6800050.15,6679333.094,149653990,29463467.75,278234155.3,66539090.16,18822792.38,2233991.62,7,198884095,3541250.35,7,51746613.37,1698936.606,85366911.09,19578210.72,643731201,20540590.55,53596691.2
3799423,3687883696,758876684,62099902.38,18430926.87,2915024665,258351156.8,25821888.53,6719017340,105420260.7,91814917.45,7,3808228305,1035328068,7,5566329633,554501.33,1175701310,2361518911,2118875619,367888997,878291087.1
